9,2,2,47595
9,2,4,47631
4,0,6,47667
1,5,2,47701
4,5,1,47730
2,2,1,47758
9,1,2,47792
5,2,6,47828
6,2,4,47857
8,3,3,47880
6,1,2,47912
0,5,2,47944
7,4,15,47971
3,8,3,47999
1,7,5,48030
0,2,7,48062
6,8,7,48089
6,5,6,48120
7,8,2,48148
6,0,2,48179
2,9,1,48209
2,9,3,48241
8,0,1,48270
0,9,8,48297
1,5,4,48325
0,9,2,48355
0,8,5,48385
2,5,10,48422
4,0,1,48447
1,7,1,48479
6,5,1,48510
3,1,1,48544
0,4,3,48574
7,9,3,48610
6,2,2,48636
5,9,2,48667
5,5,1,48692
1,5,3,48720
6,4,3,48751
5,6,2,48785
7,8,2,48816
5,2,3,48843
3,7,1,48873
7,3,8,48903
1,4,2,48933
1,5,8,48967
7,8,1,48999
7,7,4,49029
8,2,2,49051
7,5,7,49082
9,6,2,49117
8,4,1,49148
2,7,11,49178
0,4,11,49209
3,0,3,49236
7,2,1,49263
1,9,4,49290
6,0,3,49323
7,7,1,49353
2,5,15,49381
9,1,1,49415
7,7,3,49446
7,1,1,49476
4,0,10,49505
2,7,5,49541
1,7,1,49568
4,2,1,49599
5,4,2,49628
2,4,1,49650
3,0,1,49683
2,8,3,49717
1,5,2,49744
6,4,1,49779
6,3,5,49809
1,9,12,49840
3,2,1,49875
7,2,8,49910
8,5,7,49942
9,9,4,49975
1,7,4,50003
5,2,10,50031
9,1,15,50064
5,2,5,50089
7,0,6,50117
3,7,4,50150
6,9,2,50181
3,8,3,50212
2,8,17,50240
8,9,2,50277
6,4,1,50309
2,8,2,50341
9,5,2,50371
7,8,1,50403
3,8,1,50433
0,8,1,50465
1,5,4,50502
7,3,12,50531
0,8,14,50558
1,8,5,50584
2,7,6,50622
2,9,6,50649
6,2,1,50681
4,8,15,50714
0,8,6,50741
7,9,13,50778
5,2,5,50812
0,9,1,50840
9,7,2,50871
2,8,15,50901
7,8,1,50936
0,2,1,50966
8,7,3,50995
5,5,2,51027
3,8,3,51061
0,1,5,51091
1,3,10,51120
5,2,2,51155
5,2,2,51189
4,3,2,51216
3,8,5,51251
8,3,2,51284
2,0,9,51315
3,0,7,51345
3,0,1,51375
4,2,2,51405
5,8,2,51435
7,6,4,51464
8,4,1,51493
9,5,7,51519
2,6,3,51550
6,5,7,51581
7,4,4,51611
8,7,3,51638
4,0,2,51671
7,2,6,51700
2,2,7,51727
3,0,8,51764
2,8,5,51794
0,8,3,51829
1,8,5,51865
2,8,20,51896
1,8,2,51930
0,9,13,51963
3,8,1,51992
7,9,2,52020
6,1,7,52053
1,3,1,52084
3,9,5,52118
6,9,3,52150
4,8,3,52175
1,1,4,52208
3,8,12,52239
3,7,3,52273
2,0,5,52306
9,6,3,52336
1,9,15,52363
5,6,7,52393
1,9,3,52423
6,6,1,52448
1,1,1,52480
0,8,1,52510
5,1,2,52538
3,8,1,52571
6,8,20,52599
3,2,4,52631
6,5,2,52664
0,7,7,52692
7,4,7,52722
6,1,4,52750
7,3,1,52778
7,2,1,52806
3,8,5,52832
0,2,1,52861
0,2,9,52891
2,8,3,52917
6,6,3,52945
0,5,3,52971
7,8,1,53008
9,3,4,53041
3,4,5,53072
2,7,1,53099
10,0,1,53128
3,8,6,53160
6,2,6,53187
8,5,5,53217
4,2,3,53249
6,2,10,53284
7,4,4,53313
6,1,1,53342
6,6,10,53370
2,1,15,53394
8,7,1,53426
8,4,1,53453
3,9,3,53482
1,9,1,53508
9,9,1,53538
7,2,1,53567
5,6,11,53598
0,8,6,53626
2,0,2,53661
6,1,7,53686
6,1,6,53717
4,3,3,53740
1,1,1,53777
4,3,1,53809
2,8,1,53839
0,9,1,53869
8,7,3,53898
5,4,11,53924
4,7,2,53951
3,8,6,53984
10,0,3,54020
7,1,5,54045
2,3,6,54076
1,8,2,54109
0,1,1,54136
10,0,6,54166
2,7,1,54199
1,8,5,54228
1,5,2,54259
2,7,1,54289
6,7,4,54319
7,1,1,54351
2,9,1,54381
7,4,4,54408
7,4,15,54442
5,0,6,54472
0,8,1,54500
2,9,1,54533
6,1,5,54568
0,9,3,54602
2,5,3,54631
3,9,1,54664
1,7,2,54696
0,4,1,54725
7,2,1,54750
4,8,2,54782
2,7,5,54816
5,7,1,54847
2,6,3,54879
2,7,1,54911
7,8,6,54947
4,1,5,54970
6,4,3,54997
3,9,5,55031
7,3,1,55058
8,3,1,55087
4,3,2,55119
3,8,11,55152
9,0,2,55183
0,9,3,55216
3,8,3,55245
3,9,4,55273
6,7,1,55308
6,1,5,55337
1,9,3,55366
3,8,3,55395
3,9,9,55417
0,8,1,55451
7,4,5,55483
4,2,1,55517
4,2,2,55553
7,1,2,55582
5,7,15,55614
2,8,1,55649
7,2,4,55681
3,7,6,55710
8,9,17,55736
0,8,6,55765
8,4,10,55798
2,9,3,55834
3,4,3,55866
8,3,1,55895
7,8,3,55928
1,2,4,55957
8,4,1,55988
5,1,4,56021
2,7,1,56049
5,2,1,56081
2,3,7,56109
3,5,2,56134
2,9,1,56163
2,8,5,56197
2,9,2,56227
2,7,1,56264
7,6,1,56296
1,4,6,56331
0,8,3,56355
7,5,5,56387
2,1,2,56419
9,0,2,56448
2,6,4,56476
3,0,3,56506
2,8,11,56533
0,4,2,56570
6,1,1,56603
3,8,6,56632
2,8,2,56661
1,7,1,56693
1,1,2,56721
2,4,5,56756
0,8,3,56782
1,4,7,56819
3,8,10,56853
2,8,15,56883
4,3,1,56917
2,8,4,56944
0,5,9,56975
7,1,3,57005
7,8,9,57035
4,1,2,57063
8,2,3,57099
2,5,6,57128
1,8,3,57159
4,6,2,57190
0,3,5,57213
4,2,8,57243
7,2,1,57273
4,7,2,57311
7,1,4,57342
7,1,4,57372
9,4,3,57401
2,9,1,57432
2,0,1,57461
7,9,10,57486
0,7,12,57518
0,8,15,57554
7,9,1,57586
7,5,3,57616
2,6,8,57646
6,6,1,57676
1,8,1,57705
3,4,2,57737
7,1,5,57766
7,8,14,57794
3,8,3,57825
2,9,4,57858
4,0,10,57884
0,8,10,57913
0,8,2,57942
4,2,1,57971
2,3,1,58000
5,9,8,58028
4,7,1,58061
3,4,2,58089
7,2,6,58119
1,8,6,58153
7,2,3,58184
2,6,1,58217
9,6,6,58246
5,1,2,58278
5,5,3,58307
3,2,2,58341
6,6,10,58372
5,7,1,58402
2,6,3,58432
7,1,7,58462
2,5,12,58497
0,7,5,58528
5,3,3,58559
7,2,2,58589
3,9,3,58621
0,7,3,58656
6,3,2,58690
1,1,9,58718
2,7,2,58753
0,5,2,58780
2,8,8,58814
2,8,4,58844
2,8,2,58874
8,7,8,58909
8,7,4,58943
2,8,2,58972
7,9,7,59002
2,7,8,59033
6,4,7,59068
2,7,2,59100
1,8,3,59133
8,6,1,59162
0,8,1,59192
1,9,3,59219
0,6,7,59246
7,3,9,59275
1,5,1,59308
0,8,5,59341
0,8,4,59369
1,7,2,59402
4,8,3,59434
9,5,6,59463
9,7,16,59494
0,8,2,59520
3,8,2,59551
0,6,2,59577
4,0,20,59605
5,5,7,59630
9,9,5,59660
5,0,6,59685
2,7,9,59713
1,0,2,59746
4,9,6,59776
9,8,10,59808
2,2,20,59840
5,2,5,59867
7,4,12,59899
1,8,2,59930
2,1,3,59960
7,2,13,59996
9,4,3,60028
5,0,5,60059
5,5,4,60088
9,0,5,60118
8,6,2,60152
7,4,1,60184
5,3,13,60214
2,9,1,60245
7,2,3,60275
0,2,4,60307
1,8,1,60339
6,0,11,60372
1,9,2,60403
4,2,1,60432
3,2,1,60458
